Precision,Recall,Class
0.14640198511166252,1.0,coast
0.14676616915422885,1.0,coast
0.1472239550842171,1.0,coast
0.1475,1.0,coast
0.14946168461051298,1.0,coast
0.14965123652504755,1.0,coast
0.14984126984126983,1.0,coast
0.14993646759847523,1.0,coast
0.15118513773222295,1.0,coast
0.15304798962386512,1.0,coast
0.1542483660130719,1.0,coast
0.15618795499669094,1.0,coast
0.15733333333333333,1.0,coast
0.157543391188251,1.0,coast
0.15828303152246814,1.0,coast
0.15838926174496645,1.0,coast
0.1586021505376344,1.0,coast
0.15881561238223418,1.0,coast
0.16010854816824965,1.0,coast
0.16164383561643836,1.0,coast
0.16175462645647704,1.0,coast
0.1623108665749656,1.0,coast
0.1624225739848589,1.0,coast
0.16298342541436464,1.0,coast
0.1630960608154803,1.0,coast
0.16411682892906815,1.0,coast
0.164804469273743,1.0,coast
0.16584680252986647,1.0,coast
0.1659634317862166,1.0,coast
0.1670205237084218,1.0,coast
0.16749467707594037,1.0,coast
0.16761363636363635,1.0,coast
0.1677327647476901,1.0,coast
0.17151162790697674,1.0,coast
0.17163636363636364,1.0,coast
0.17226277372262774,1.0,coast
0.17238860482103727,1.0,coast
0.1728937728937729,1.0,coast
0.17302052785923755,1.0,coast
0.1734019103600294,1.0,coast
0.17416974169741697,1.0,coast
0.17429837518463812,1.0,coast
0.17455621301775148,1.0,coast
0.17468541820873426,1.0,coast
0.17520415738678544,1.0,coast
0.1754646840148699,1.0,coast
0.17598806860551827,1.0,coast
0.1761194029850746,1.0,coast
0.17638266068759342,1.0,coast
0.17651458489154825,1.0,coast
0.17677902621722846,1.0,coast
0.17717717717717718,1.0,coast
0.17731029301277235,1.0,coast
0.1774436090225564,1.0,coast
0.17784476262245666,1.0,coast
0.1781132075471698,1.0,coast
0.1782477341389728,1.0,coast
0.17851739788199697,1.0,coast
0.1787878787878788,1.0,coast
0.17892342683851403,1.0,coast
0.17905918057663125,1.0,coast
0.17933130699088146,1.0,coast
0.1801526717557252,1.0,coast
0.18029029793735676,1.0,coast
0.18042813455657492,1.0,coast
0.1807044410413476,1.0,coast
0.18098159509202455,1.0,coast
0.18112049117421336,1.0,coast
0.18125960061443933,1.0,coast
0.18195836545875096,1.0,coast
0.18209876543209877,1.0,coast
0.18223938223938224,1.0,coast
0.18238021638330756,1.0,coast
0.1826625386996904,1.0,coast
0.1830876648564779,1.0,coast
0.18337218337218336,1.0,coast
0.18351477449455678,1.0,coast
0.18365758754863815,1.0,coast
0.18394388152766952,1.0,coast
0.18408736349453977,1.0,coast
0.18423106947697113,1.0,coast
0.184375,1.0,coast
0.18451915559030493,1.0,coast
0.18466353677621283,1.0,coast
0.18480814408770557,1.0,coast
0.18495297805642633,1.0,coast
0.18538884524744698,1.0,coast
0.1858267716535433,1.0,coast
0.18641390205371247,1.0,coast
0.18715305313243458,1.0,coast
0.1873015873015873,1.0,coast
0.187450357426529,1.0,coast
0.18789808917197454,1.0,coast
0.19032258064516128,1.0,coast
0.19233903830480847,1.0,coast
0.19455894476504534,1.0,coast
0.20119352088661552,1.0,coast
0.20683610867659946,1.0,coast
0.20719929762949957,1.0,coast
0.20940550133096716,1.0,coast
0.20977777777777779,1.0,coast
0.2099644128113879,1.0,coast
0.21015138023152272,1.0,coast
0.20680393912264997,0.9788135593220338,coast
0.2073608617594255,0.9788135593220338,coast
0.2073940486925158,0.9745762711864406,coast
0.20776874435411022,0.9745762711864406,coast
0.21120293847566574,0.9745762711864406,coast
0.2119815668202765,0.9745762711864406,coast
0.21217712177121772,0.9745762711864406,coast
0.2123730378578024,0.9745762711864406,coast
0.21636876763875823,0.9745762711864406,coast
0.21657250470809794,0.9745762711864406,coast
0.2184235517568851,0.9745762711864406,coast
0.21863117870722434,0.9745762711864406,coast
0.21883920076117983,0.9745762711864406,coast
0.21904761904761905,0.9745762711864406,coast
0.22030651340996169,0.9745762711864406,coast
0.22072936660268713,0.9745762711864406,coast
0.22157996146435452,0.9745762711864406,coast
0.222007722007722,0.9745762711864406,coast
0.22243713733075435,0.9745762711864406,coast
0.22308438409311349,0.9745762711864406,coast
0.22330097087378642,0.9745762711864406,coast
0.22351797862001943,0.9745762711864406,coast
0.22439024390243903,0.9745762711864406,coast
0.224609375,0.9745762711864406,coast
0.22840119165839126,0.9745762711864406,coast
0.2286282306163022,0.9745762711864406,coast
0.22885572139303484,0.9745762711864406,coast
0.23046092184368738,0.9745762711864406,coast
0.23092369477911648,0.9745762711864406,coast
0.23115577889447236,0.9745762711864406,coast
0.23138832997987926,0.9745762711864406,coast
0.23162134944612287,0.9745762711864406,coast
0.2318548387096774,0.9745762711864406,coast
0.23208879919273462,0.9745762711864406,coast
0.23255813953488372,0.9745762711864406,coast
0.23279352226720648,0.9745762711864406,coast
0.233502538071066,0.9745762711864406,coast
0.23373983739837398,0.9745762711864406,coast
0.23397761953204477,0.9745762711864406,coast
0.23493360572012256,0.9745762711864406,coast
0.29442970822281167,0.940677966101695,coast
0.2948207171314741,0.940677966101695,coast
0.3060941828254848,0.9364406779661016,coast
0.30737134909596664,0.9364406779661016,coast
0.308659217877095,0.9364406779661016,coast
0.3090909090909091,0.9364406779661016,coast
0.30995792426367463,0.9364406779661016,coast
0.3108298171589311,0.9364406779661016,coast
0.3125884016973126,0.9364406779661016,coast
0.3130311614730878,0.9364406779661016,coast
0.3157142857142857,0.9364406779661016,coast
0.3170731707317073,0.9364406779661016,coast
0.3175287356321839,0.9364406779661016,coast
0.31976744186046513,0.9322033898305084,coast
0.3239644970414201,0.9279661016949152,coast
0.3244444444444444,0.9279661016949152,coast
0.3249258160237389,0.9279661016949152,coast
0.3293233082706767,0.9279661016949152,coast
0.32981927710843373,0.9279661016949152,coast
0.33031674208144796,0.9279661016949152,coast
0.33081570996978854,0.9279661016949152,coast
0.3313161875945537,0.9279661016949152,coast
0.3323216995447648,0.9279661016949152,coast
0.33384146341463417,0.9279661016949152,coast
0.3348623853211009,0.9279661016949152,coast
0.33537519142419603,0.9279661016949152,coast
0.33588957055214724,0.9279661016949152,coast
0.33640552995391704,0.9279661016949152,coast
0.33692307692307694,0.9279661016949152,coast
0.337442218798151,0.9279661016949152,coast
0.33796296296296297,0.9279661016949152,coast
0.3384853168469861,0.9279661016949152,coast
0.33900928792569657,0.9279661016949152,coast
0.3395348837209302,0.9279661016949152,coast
0.34006211180124224,0.9279661016949152,coast
0.34542586750788645,0.9279661016949152,coast
0.34651898734177217,0.9279661016949152,coast
