False Positive Rate,True Positive Rate,Threshold,Class
0.0,0.0,inf,coast
0.0,0.00847457627118644,0.23744704,coast
0.0,0.0211864406779661,0.23659495,coast
0.0,0.029661016949152543,0.23600447,coast
0.0,0.038135593220338986,0.23444445,coast
0.0,0.06779661016949153,0.2335637,coast
0.0,0.07627118644067797,0.23333892,coast
0.0,0.0847457627118644,0.23327094,coast
0.0,0.1059322033898305,0.2321678,coast
0.0007267441860465116,0.1059322033898305,0.23048069,coast
0.0007267441860465116,0.11440677966101695,0.23037052,coast
0.0007267441860465116,0.11864406779661017,0.22942409,coast
0.0014534883720930232,0.11864406779661017,0.22940485,coast
0.0014534883720930232,0.17372881355932204,0.2219803,coast
0.002180232558139535,0.17372881355932204,0.21989311,coast
0.002180232558139535,0.17796610169491525,0.219162,coast
0.0029069767441860465,0.17796610169491525,0.21863511,coast
0.0029069767441860465,0.211864406779661,0.21524046,coast
0.003633720930232558,0.211864406779661,0.2151422,coast
0.003633720930232558,0.2245762711864407,0.21295428,coast
0.00436046511627907,0.2245762711864407,0.21179652,coast
0.00436046511627907,0.25,0.20758258,coast
0.005813953488372093,0.25,0.20736425,coast
0.005813953488372093,0.2584745762711864,0.20692699,coast
0.006540697674418605,0.2584745762711864,0.20673823,coast
0.006540697674418605,0.2754237288135593,0.2027436,coast
0.007267441860465116,0.2754237288135593,0.20223178,coast
0.007267441860465116,0.2796610169491525,0.20181118,coast
0.007994186046511628,0.2796610169491525,0.20089404,coast
0.007994186046511628,0.2966101694915254,0.20022614,coast
0.00944767441860465,0.2966101694915254,0.1994278,coast
0.00944767441860465,0.3220338983050847,0.19577329,coast
0.010174418604651164,0.3220338983050847,0.19557317,coast
0.010174418604651164,0.3347457627118644,0.19297068,coast
0.010901162790697675,0.3347457627118644,0.19290185,coast
0.010901162790697675,0.3983050847457627,0.18724185,coast
0.012354651162790697,0.3983050847457627,0.18678156,coast
0.012354651162790697,0.4110169491525424,0.18565579,coast
0.015988372093023256,0.4110169491525424,0.18392062,coast
0.015988372093023256,0.4152542372881356,0.1835841,coast
0.016715116279069766,0.4152542372881356,0.18244964,coast
0.016715116279069766,0.423728813559322,0.18142954,coast
0.01744186046511628,0.423728813559322,0.17957664,coast
0.01744186046511628,0.4279661016949153,0.17956538,coast
0.018168604651162792,0.4279661016949153,0.17860553,coast
0.018168604651162792,0.4322033898305085,0.17818108,coast
0.019622093023255814,0.4322033898305085,0.17605329,coast
0.019622093023255814,0.4449152542372881,0.17471674,coast
0.021075581395348836,0.4449152542372881,0.17427403,coast
0.021075581395348836,0.4533898305084746,0.17342068,coast
0.02252906976744186,0.4533898305084746,0.17320614,coast
0.02252906976744186,0.461864406779661,0.17295873,coast
0.023255813953488372,0.461864406779661,0.17239088,coast
0.023255813953488372,0.4703389830508475,0.17126699,coast
0.024709302325581394,0.4703389830508475,0.1706477,coast
0.024709302325581394,0.4745762711864407,0.17051776,coast
0.029796511627906978,0.4745762711864407,0.16832243,coast
0.029796511627906978,0.4788135593220339,0.16790129,coast
0.030523255813953487,0.4788135593220339,0.1677662,coast
0.030523255813953487,0.4830508474576271,0.167748,coast
0.03197674418604651,0.4830508474576271,0.16692057,coast
0.03197674418604651,0.4957627118644068,0.16651289,coast
0.032703488372093026,0.4957627118644068,0.16635957,coast
0.032703488372093026,0.5042372881355932,0.16600502,coast
0.034156976744186045,0.5042372881355932,0.16550213,coast
0.034156976744186045,0.5084745762711864,0.16546701,coast
0.036337209302325583,0.5084745762711864,0.1647195,coast
0.036337209302325583,0.5127118644067796,0.1646129,coast
0.0377906976744186,0.5127118644067796,0.1638268,coast
0.0377906976744186,0.5211864406779662,0.16310982,coast
0.038517441860465115,0.5211864406779662,0.16288692,coast
0.038517441860465115,0.5254237288135594,0.1623478,coast
0.04215116279069767,0.5254237288135594,0.1612711,coast
0.04215116279069767,0.538135593220339,0.16108452,coast
0.04578488372093023,0.538135593220339,0.16014808,coast
0.04578488372093023,0.5423728813559322,0.15995857,coast
0.046511627906976744,0.5423728813559322,0.15966256,coast
0.046511627906976744,0.5466101694915254,0.15948205,coast
0.0501453488372093,0.5466101694915254,0.1580974,coast
0.0501453488372093,0.5550847457627118,0.15693489,coast
0.050872093023255814,0.5550847457627118,0.15687831,coast
0.050872093023255814,0.559322033898305,0.15687507,coast
0.05159883720930233,0.559322033898305,0.15683319,coast
0.05159883720930233,0.5677966101694916,0.1564513,coast
0.05232558139534884,0.5677966101694916,0.15642816,coast
0.05232558139534884,0.5720338983050848,0.15611218,coast
0.05377906976744186,0.5720338983050848,0.15591057,coast
0.05377906976744186,0.576271186440678,0.15590376,coast
0.055232558139534885,0.576271186440678,0.15579304,coast
0.055232558139534885,0.5805084745762712,0.15573211,coast
0.05886627906976744,0.5805084745762712,0.15504117,coast
0.05886627906976744,0.5847457627118644,0.15497147,coast
0.06031976744186047,0.5847457627118644,0.15489464,coast
0.06031976744186047,0.5932203389830508,0.15448706,coast
0.061046511627906974,0.5932203389830508,0.15417407,coast
0.061046511627906974,0.6101694915254238,0.1535411,coast
0.06177325581395349,0.6101694915254238,0.15344523,coast
0.06177325581395349,0.614406779661017,0.1533871,coast
0.06322674418604651,0.614406779661017,0.15242848,coast
0.06322674418604651,0.6186440677966102,0.15238932,coast
0.06613372093023256,0.6186440677966102,0.15183456,coast
0.06613372093023256,0.6228813559322034,0.1514051,coast
0.06758720930232558,0.6228813559322034,0.15125182,coast
0.06758720930232558,0.6271186440677966,0.15092617,coast
0.06831395348837209,0.6271186440677966,0.15089503,coast
