False Positive Rate,True Positive Rate,Threshold,Class
0.0,0.0,inf,coast
0.0007267441860465116,0.029661016949152543,0.21890375,coast
0.0007267441860465116,0.0423728813559322,0.21610464,coast
0.0007267441860465116,0.08898305084745763,0.21525823,coast
0.0014534883720930232,0.08898305084745763,0.21497394,coast
0.0014534883720930232,0.1016949152542373,0.21429148,coast
0.0029069767441860465,0.1016949152542373,0.21336628,coast
0.0029069767441860465,0.11016949152542373,0.213161,coast
0.0029069767441860465,0.11864406779661017,0.21313871,coast
0.00436046511627907,0.11864406779661017,0.21285999,coast
0.005087209302325582,0.13135593220338984,0.21283813,coast
0.005087209302325582,0.1440677966101695,0.21005374,coast
0.005813953488372093,0.15254237288135594,0.20939022,coast
0.006540697674418605,0.15677966101694915,0.20933998,coast
0.006540697674418605,0.19491525423728814,0.20543163,coast
0.007994186046511628,0.19491525423728814,0.20343947,coast
0.00944767441860465,0.2076271186440678,0.20331213,coast
0.00944767441860465,0.21610169491525424,0.2026673,coast
0.010174418604651164,0.21610169491525424,0.20238522,coast
0.010174418604651164,0.22033898305084745,0.2021151,coast
0.010901162790697675,0.22033898305084745,0.20128007,coast
0.010901162790697675,0.2288135593220339,0.20099194,coast
0.011627906976744186,0.2288135593220339,0.20037155,coast
0.011627906976744186,0.2627118644067797,0.19644175,coast
0.012354651162790697,0.2627118644067797,0.19471821,coast
0.012354651162790697,0.2754237288135593,0.19358273,coast
0.01308139534883721,0.2754237288135593,0.19331637,coast
0.01308139534883721,0.3093220338983051,0.19190791,coast
0.013808139534883721,0.3093220338983051,0.191271,coast
0.013808139534883721,0.3220338983050847,0.18901566,coast
0.014534883720930232,0.3220338983050847,0.18874404,coast
0.014534883720930232,0.3474576271186441,0.18770923,coast
0.015261627906976744,0.3474576271186441,0.18717879,coast
0.015261627906976744,0.3559322033898305,0.18692423,coast
0.015988372093023256,0.3559322033898305,0.18679793,coast
0.015988372093023256,0.3644067796610169,0.18639475,coast
0.01744186046511628,0.3644067796610169,0.1862581,coast
0.01744186046511628,0.3813559322033898,0.18388957,coast
0.018168604651162792,0.3855932203389831,0.18374054,coast
0.018168604651162792,0.3898305084745763,0.18336199,coast
0.019622093023255814,0.3898305084745763,0.18327191,coast
0.019622093023255814,0.3983050847457627,0.18275344,coast
0.019622093023255814,0.4025423728813559,0.18226697,coast
0.020348837209302327,0.4025423728813559,0.18210359,coast
0.020348837209302327,0.4194915254237288,0.18095888,coast
0.02252906976744186,0.4194915254237288,0.17701952,coast
0.02252906976744186,0.423728813559322,0.17681451,coast
0.027616279069767442,0.423728813559322,0.17171825,coast
0.027616279069767442,0.4279661016949153,0.17060181,coast
0.029069767441860465,0.4279661016949153,0.16985856,coast
0.029069767441860465,0.4322033898305085,0.16983958,coast
0.03125,0.4322033898305085,0.16878092,coast
0.03125,0.4364406779661017,0.16823767,coast
0.032703488372093026,0.4364406779661017,0.167092,coast
0.032703488372093026,0.4406779661016949,0.16701153,coast
0.03561046511627907,0.4406779661016949,0.16617863,coast
0.03561046511627907,0.4491525423728814,0.16609813,coast
0.037063953488372096,0.4491525423728814,0.16595276,coast
0.037063953488372096,0.4533898305084746,0.1659285,coast
0.038517441860465115,0.4533898305084746,0.1657761,coast
0.038517441860465115,0.4576271186440678,0.16574058,coast
0.03924418604651163,0.4576271186440678,0.1656986,coast
0.03924418604651163,0.4661016949152542,0.16552398,coast
0.040697674418604654,0.4661016949152542,0.1653371,coast
0.040697674418604654,0.4788135593220339,0.1648875,coast
0.04142441860465116,0.4788135593220339,0.16456532,coast
0.04142441860465116,0.4830508474576271,0.1645488,coast
0.042877906976744186,0.4830508474576271,0.16445501,coast
0.042877906976744186,0.4915254237288136,0.16355914,coast
0.04578488372093023,0.4915254237288136,0.16240919,coast
0.04578488372093023,0.4957627118644068,0.16240796,coast
0.04796511627906977,0.4957627118644068,0.16189061,coast
0.04796511627906977,0.5127118644067796,0.16160339,coast
0.05450581395348837,0.5127118644067796,0.15871473,coast
0.05450581395348837,0.5169491525423728,0.15835252,coast
0.056686046511627904,0.5169491525423728,0.15762676,coast
0.056686046511627904,0.5296610169491526,0.15717094,coast
0.057412790697674417,0.5296610169491526,0.15684879,coast
0.057412790697674417,0.5338983050847458,0.15669653,coast
0.05886627906976744,0.5338983050847458,0.15650572,coast
0.05886627906976744,0.5466101694915254,0.15640101,coast
0.061046511627906974,0.5466101694915254,0.15613033,coast
0.061046511627906974,0.5508474576271186,0.15598813,coast
0.06395348837209303,0.5508474576271186,0.15570042,coast
0.06395348837209303,0.5550847457627118,0.15550804,coast
0.06540697674418605,0.5550847457627118,0.15490651,coast
0.06540697674418605,0.559322033898305,0.15487501,coast
0.07340116279069768,0.559322033898305,0.1531518,coast
0.07340116279069768,0.5677966101694916,0.15266092,coast
0.07485465116279069,0.5677966101694916,0.15231302,coast
0.07485465116279069,0.576271186440678,0.15166946,coast
0.07703488372093023,0.576271186440678,0.15114461,coast
0.07848837209302326,0.576271186440678,0.15107349,coast
0.08212209302325581,0.576271186440678,0.15098415,coast
0.08212209302325581,0.5847457627118644,0.1507234,coast
0.08284883720930232,0.5847457627118644,0.15037933,coast
0.08284883720930232,0.5889830508474576,0.15010695,coast
0.08866279069767442,0.5889830508474576,0.14880367,coast
0.08866279069767442,0.5932203389830508,0.1487812,coast
0.09447674418604651,0.5932203389830508,0.14829572,coast
0.09447674418604651,0.597457627118644,0.14821166,coast
0.09520348837209303,0.597457627118644,0.14810093,coast
0.09520348837209303,0.6016949152542372,0.14795822,coast
0.10319767441860465,0.6016949152542372,0.14629748,coast
0.10319767441860465,0.6059322033898306,0.14610593,coast
0.10465116279069768,0.6059322033898306,0.14603437,coast
0.10465116279069768,0.6101694915254238,0.14594434,coast
0.10537790697674419,0.6101694915254238,0.14587548,coast
0.10537790697674419,0.614406779661017,0.14587536,coast
0.10755813953488372,0.614406779661017,0.1458133,coast
0.10755813953488372,0.6186440677966102,0.14573424,coast
0.11046511627906977,0.6186440677966102,0.14546835,coast
0.11046511627906977,0.6271186440677966,0.14524819,coast
0.11119186046511628,0.6271186440677966,0.14503658,coast
0.11119186046511628,0.6313559322033898,0.14500746,coast
0.11337209302325581,0.6313559322033898,0.14467606,coast
0.11337209302325581,0.635593220338983,0.14437641,coast
0.11409883720930232,0.635593220338983,0.14424881,coast
0.11409883720930232,0.6398305084745762,0.14409716,coast
0.11700581395348837,0.6398305084745762,0.14389548,coast
0.11700581395348837,0.6483050847457628,0.1435702,coast
0.11991279069767442,0.6483050847457628,0.14332388,coast
0.11991279069767442,0.652542372881356,0.14323883,coast
0.12136627906976744,0.652542372881356,0.14271517,coast
0.12136627906976744,0.6567796610169492,0.14237495,coast
0.13372093023255813,0.6567796610169492,0.13731423,coast
0.13372093023255813,0.6610169491525424,0.13731033,coast
0.13517441860465115,0.6610169491525424,0.1372226,coast
0.13517441860465115,0.6652542372881356,0.13691117,coast
0.13590116279069767,0.6652542372881356,0.13667075,coast
0.13590116279069767,0.6694915254237288,0.1365829,coast
0.1380813953488372,0.6694915254237288,0.13616551,coast
0.1380813953488372,0.673728813559322,0.13613872,coast
0.13953488372093023,0.673728813559322,0.13564706,coast
0.13953488372093023,0.6779661016949152,0.13527633,coast
0.14026162790697674,0.6779661016949152,0.13526298,coast
0.14026162790697674,0.6864406779661016,0.13500342,coast
0.14098837209302326,0.6864406779661016,0.13462803,coast
0.14098837209302326,0.6949152542372882,0.13448311,coast
0.1438953488372093,0.6949152542372882,0.13409123,coast
0.1438953488372093,0.6991525423728814,0.13405725,coast
0.14462209302325582,0.6991525423728814,0.13405274,coast
0.14462209302325582,0.7076271186440678,0.13379517,coast
0.14898255813953487,0.7076271186440678,0.13340762,coast
0.14898255813953487,0.711864406779661,0.13332358,coast
0.14970930232558138,0.711864406779661,0.13331449,coast
0.14970930232558138,0.7161016949152542,0.13330878,coast
0.15188953488372092,0.7161016949152542,0.13292207,coast
0.15188953488372092,0.7203389830508474,0.13284191,coast
0.15915697674418605,0.7203389830508474,0.13231874,coast
0.15915697674418605,0.7245762711864406,0.13225561,coast
0.16569767441860464,0.7245762711864406,0.13205104,coast
0.16569767441860464,0.7415254237288136,0.13196366,coast
0.17005813953488372,0.7415254237288136,0.13187075,coast
0.17151162790697674,0.7415254237288136,0.1317763,coast
0.18023255813953487,0.7415254237288136,0.13124089,coast
0.18023255813953487,0.7457627118644068,0.13118695,coast
0.19040697674418605,0.7457627118644068,0.13078007,coast
0.19040697674418605,0.75,0.13076262,coast
0.20421511627906977,0.75,0.13019937,coast
0.20421511627906977,0.7542372881355932,0.13018793,coast
0.20494186046511628,0.7542372881355932,0.13017486,coast
0.20494186046511628,0.7584745762711864,0.13011238,coast
0.20712209302325582,0.7584745762711864,0.12998992,coast
0.20712209302325582,0.7627118644067796,0.12993114,coast
0.21729651162790697,0.7627118644067796,0.12940978,coast
0.21875,0.7627118644067796,0.12935098,coast
0.22165697674418605,0.7627118644067796,0.12932113,coast
0.22165697674418605,0.7669491525423728,0.1292577,coast
0.2238372093023256,0.7669491525423728,0.12919645,coast
0.2238372093023256,0.7711864406779662,0.12918657,coast
0.2245639534883721,0.7711864406779662,0.12916559,coast
0.2245639534883721,0.7754237288135594,0.12913851,coast
0.22529069767441862,0.7754237288135594,0.12912452,coast
0.22529069767441862,0.7838983050847458,0.12908272,coast
0.23473837209302326,0.7838983050847458,0.12887713,coast
0.2376453488372093,0.7838983050847458,0.1288678,coast
