False Positive Rate,True Positive Rate,Threshold,Class
0.0,0.0,inf,coast
0.0,0.0211864406779661,0.13589473,coast
0.005087209302325582,0.17796610169491525,0.1358946,coast
0.005813953488372093,0.18220338983050846,0.13589382,coast
0.005813953488372093,0.1906779661016949,0.13589259,coast
0.007994186046511628,0.211864406779661,0.13589246,coast
0.010174418604651164,0.2245762711864407,0.13501196,coast
0.010174418604651164,0.2288135593220339,0.13501129,coast
0.011627906976744186,0.2288135593220339,0.13452605,coast
0.011627906976744186,0.2330508474576271,0.13452445,coast
0.013808139534883721,0.2627118644067797,0.13452353,coast
0.014534883720930232,0.2627118644067797,0.13354513,coast
0.015261627906976744,0.2711864406779661,0.13352207,coast
0.016715116279069766,0.3050847457627119,0.13352115,coast
0.0188953488372093,0.3050847457627119,0.13332484,coast
0.02252906976744186,0.3177966101694915,0.13332364,coast
0.023982558139534885,0.326271186440678,0.13332176,coast
0.024709302325581394,0.326271186440678,0.13332169,coast
0.02616279069767442,0.326271186440678,0.13332037,coast
0.02616279069767442,0.3305084745762712,0.13273998,coast
0.02688953488372093,0.3347457627118644,0.13254907,coast
0.029069767441860465,0.3347457627118644,0.13245544,coast
0.029069767441860465,0.3432203389830508,0.13235372,coast
0.029796511627906978,0.3474576271186441,0.13235278,coast
0.030523255813953487,0.3474576271186441,0.13197976,coast
0.030523255813953487,0.3516949152542373,0.13197854,coast
0.03197674418604651,0.3516949152542373,0.13197761,coast
0.03197674418604651,0.3601694915254237,0.13197718,coast
0.03343023255813953,0.3728813559322034,0.13197627,coast
0.036337209302325583,0.3813559322033898,0.13195301,coast
0.0377906976744186,0.3940677966101695,0.13195163,coast
0.03924418604651163,0.3940677966101695,0.13194837,coast
0.04215116279069767,0.3940677966101695,0.13117394,coast
0.0436046511627907,0.3983050847457627,0.13117178,coast
0.0436046511627907,0.4067796610169492,0.13109178,coast
0.04505813953488372,0.4067796610169492,0.13108657,coast
0.04505813953488372,0.4110169491525424,0.13101261,coast
0.04578488372093023,0.4110169491525424,0.13101129,coast
0.04578488372093023,0.4194915254237288,0.13099776,coast
0.047238372093023256,0.4194915254237288,0.13099298,coast
0.053052325581395346,0.4406779661016949,0.13099138,coast
0.05377906976744186,0.4406779661016949,0.13098944,coast
0.05377906976744186,0.4449152542372881,0.13073099,coast
0.05450581395348837,0.4449152542372881,0.13072969,coast
0.0559593023255814,0.4491525423728814,0.13072944,coast
0.05886627906976744,0.4576271186440678,0.13072847,coast
0.059593023255813955,0.4576271186440678,0.13072735,coast
0.061046511627906974,0.4576271186440678,0.13072631,coast
0.06613372093023256,0.4745762711864407,0.130726,coast
0.06758720930232558,0.4788135593220339,0.13072484,coast
0.07049418604651163,0.4830508474576271,0.13072387,coast
0.0755813953488372,0.4872881355932203,0.1307214,coast
0.07703488372093023,0.4872881355932203,0.13071759,coast
0.07848837209302326,0.4915254237288136,0.1306178,coast
0.07921511627906977,0.4915254237288136,0.13015687,coast
0.07921511627906977,0.5,0.13013708,coast
0.07994186046511628,0.5042372881355932,0.1300303,coast
0.08284883720930232,0.5042372881355932,0.12995494,coast
0.08357558139534883,0.5042372881355932,0.12995184,coast
0.08575581395348837,0.5084745762711864,0.12995141,coast
0.0872093023255814,0.5084745762711864,0.12994951,coast
0.08938953488372094,0.5084745762711864,0.1298759,coast
0.09011627906976744,0.5211864406779662,0.12987418,coast
0.09084302325581395,0.5254237288135594,0.12987249,coast
0.09447674418604651,0.5338983050847458,0.12986961,coast
0.09665697674418605,0.5338983050847458,0.12984991,coast
0.09665697674418605,0.538135593220339,0.12977776,coast
0.09811046511627906,0.538135593220339,0.12977617,coast
0.10101744186046512,0.5423728813559322,0.12977372,coast
0.10247093023255814,0.5423728813559322,0.12977336,coast
0.10319767441860465,0.5423728813559322,0.12977332,coast
0.10319767441860465,0.5466101694915254,0.12977157,coast
0.10392441860465117,0.5508474576271186,0.12976561,coast
0.10465116279069768,0.5508474576271186,0.12966406,coast
0.10610465116279069,0.5635593220338984,0.12964293,coast
0.10828488372093023,0.5635593220338984,0.12961895,coast
0.11264534883720931,0.5677966101694916,0.12961536,coast
0.11409883720930232,0.5677966101694916,0.12961439,coast
0.12136627906976744,0.576271186440678,0.1296119,coast
0.12209302325581395,0.576271186440678,0.12961185,coast
0.13154069767441862,0.5805084745762712,0.1296108,coast
0.13299418604651161,0.5805084745762712,0.12960802,coast
0.13372093023255813,0.5847457627118644,0.12960797,coast
0.14026162790697674,0.5889830508474576,0.12960734,coast
0.14171511627906977,0.5932203389830508,0.12960686,coast
0.1438953488372093,0.5932203389830508,0.12960261,coast
0.14462209302325582,0.5932203389830508,0.12940634,coast
0.14680232558139536,0.5932203389830508,0.12940615,coast
0.14752906976744187,0.6016949152542372,0.12940608,coast
0.15334302325581395,0.6016949152542372,0.12940293,coast
0.1555232558139535,0.6101694915254238,0.12940287,coast
0.1555232558139535,0.614406779661017,0.12918639,coast
0.15625,0.614406779661017,0.12900662,coast
0.15770348837209303,0.614406779661017,0.12900119,coast
0.15843023255813954,0.6228813559322034,0.12884634,coast
0.15915697674418605,0.6228813559322034,0.12884464,coast
0.1620639534883721,0.6313559322033898,0.12884211,coast
0.16351744186046513,0.635593220338983,0.12884132,coast
0.16787790697674418,0.6440677966101694,0.12884095,coast
0.17005813953488372,0.6440677966101694,0.12883672,coast
0.17005813953488372,0.6483050847457628,0.12879849,coast
0.17151162790697674,0.6483050847457628,0.12876739,coast
0.17587209302325582,0.6610169491525424,0.12876471,coast
0.18313953488372092,0.6652542372881356,0.12876287,coast
