False Positive Rate,True Positive Rate,Threshold
0.0,0.0,inf
0.0,0.0018610421836228288,0.26057371
0.0,0.006823821339950372,0.2603827
0.0,0.009925558312655087,0.2574961
0.0,0.01054590570719603,0.2566208
0.0,0.011786600496277916,0.25643554
8.862105636299185e-05,0.052109181141439205,0.25490907
8.862105636299185e-05,0.062034739454094295,0.25472373
8.862105636299185e-05,0.06265508684863523,0.2546005
0.00044310528181495923,0.08684863523573201,0.25416392
0.0005317263381779511,0.09491315136476426,0.25397965
0.0005317263381779511,0.09739454094292804,0.2524942
0.0005317263381779511,0.09987593052109181,0.2521687
0.0005317263381779511,0.10794044665012408,0.25204414
0.0005317263381779511,0.12468982630272953,0.25198165
0.0005317263381779511,0.12531017369727046,0.251935
0.0005317263381779511,0.13399503722084366,0.2518573
0.0005317263381779511,0.1346153846153846,0.2516525
0.0005317263381779511,0.13957816377171217,0.25149158
0.0005317263381779511,0.14081885856079404,0.25136772
0.0005317263381779511,0.14392059553349876,0.25130555
0.0005317263381779511,0.14640198511166252,0.25085425
0.0005317263381779511,0.14702233250620347,0.25038055
0.0005317263381779511,0.14826302729528537,0.2502134
0.0006203473945409429,0.15074441687344914,0.24933036
0.0006203473945409429,0.1513647642679901,0.24921207
0.0006203473945409429,0.16501240694789082,0.24916786
0.0006203473945409429,0.16563275434243177,0.24909113
0.0006203473945409429,0.17679900744416874,0.24903333
0.0006203473945409429,0.1780397022332506,0.24902937
0.0006203473945409429,0.1792803970223325,0.2488365
0.0006203473945409429,0.18362282878411912,0.24865438
0.0007089684509039348,0.18424317617866004,0.24850675
0.0007089684509039348,0.18734491315136476,0.24760635
0.0007975895072669266,0.19416873449131514,0.24754462
0.0007975895072669266,0.1966501240694789,0.24628077
0.0007975895072669266,0.1978908188585608,0.24610469
0.0007975895072669266,0.20161290322580644,0.24562216
0.0008862105636299185,0.20161290322580644,0.2455728
0.0008862105636299185,0.20285359801488834,0.24547735
0.0008862105636299185,0.20409429280397023,0.2450789
0.0009748316199929103,0.2053349875930521,0.24493024
0.0009748316199929103,0.20595533498759305,0.2448807
0.0010634526763559022,0.20595533498759305,0.24463779
0.0010634526763559022,0.206575682382134,0.24441248
0.001152073732718894,0.20781637717121587,0.24371551
0.001152073732718894,0.20843672456575682,0.243611
0.001152073732718894,0.20967741935483872,0.24344125
0.001152073732718894,0.21029776674937964,0.24342835
0.001152073732718894,0.21277915632754343,0.2429184
0.001152073732718894,0.21588089330024815,0.24280293
0.001152073732718894,0.21774193548387097,0.24262951
0.0012406947890818859,0.2196029776674938,0.24257413
0.0013293158454448777,0.2196029776674938,0.2425732
0.0013293158454448777,0.22022332506203474,0.24251424
0.0013293158454448777,0.22208436724565755,0.24244879
0.0014179369018078695,0.2227047146401985,0.24240628
0.0015951790145338532,0.22332506203473945,0.2422759
0.0015951790145338532,0.22580645161290322,0.24105622
0.0015951790145338532,0.228287841191067,0.24039474
0.0015951790145338532,0.23014888337468983,0.24027427
0.0015951790145338532,0.2313895781637717,0.23974347
0.0015951790145338532,0.2326302729528536,0.23973975
0.0015951790145338532,0.23325062034739455,0.2397371
0.0015951790145338532,0.23449131513647642,0.23966159
0.0015951790145338532,0.23511166253101737,0.23954543
0.001683800070896845,0.24317617866004962,0.23922367
0.001683800070896845,0.24379652605459057,0.23893204
0.001683800070896845,0.2456575682382134,0.2387769
0.001683800070896845,0.25,0.23847347
0.001772421127259837,0.2524813895781638,0.23829502
0.001772421127259837,0.25372208436724564,0.23818181
0.0018610421836228288,0.25372208436724564,0.23797062
0.0018610421836228288,0.25496277915632753,0.23774627
0.0018610421836228288,0.25806451612903225,0.23766921
0.0018610421836228288,0.26054590570719605,0.23753895
0.0018610421836228288,0.2617866004962779,0.23741747
0.0018610421836228288,0.2661290322580645,0.23707284
0.0018610421836228288,0.2692307692307692,0.23689558
0.0018610421836228288,0.27419354838709675,0.23676124
0.0018610421836228288,0.27543424317617865,0.2367195
0.0018610421836228288,0.27667493796526055,0.23663637
0.0019496632399858206,0.2866004962779156,0.23657562
0.0019496632399858206,0.28846153846153844,0.23639998
0.0019496632399858206,0.29218362282878413,0.23625718
0.0019496632399858206,0.293424317617866,0.23601557
0.0020382842963488127,0.29404466501240695,0.23585668
0.0021269053527118043,0.29404466501240695,0.23581049
0.0021269053527118043,0.29466501240694787,0.23561695
0.0025700106345267638,0.29838709677419356,0.2352179
0.0025700106345267638,0.2990074441687345,0.23516357
0.0025700106345267638,0.3014888337468983,0.23504306
0.0026586316908897554,0.3027295285359802,0.23503882
0.0026586316908897554,0.303970223325062,0.23418832
0.0026586316908897554,0.30893300248138955,0.23399086
0.003013115916341723,0.31141439205955335,0.23379381
0.003013115916341723,0.31265508684863524,0.23349191
0.003013115916341723,0.31389578163771714,0.23333856
