False Positive Rate,True Positive Rate,Threshold,Class
0.0,0.0,inf,coast
0.0007267441860465116,0.0,0.13083129,coast
0.0029069767441860465,0.0,0.13082572,coast
0.00872093023255814,0.01694915254237288,0.13082248,coast
0.00872093023255814,0.0211864406779661,0.1308224,coast
0.013808139534883721,0.025423728813559324,0.13082224,coast
0.025436046511627907,0.1271186440677966,0.1308216,coast
0.056686046511627904,0.2076271186440678,0.13082135,coast
0.10828488372093023,0.8686440677966102,0.13081359,coast
0.11119186046511628,0.8686440677966102,0.12895869,coast
0.1119186046511628,0.8728813559322034,0.12895453,coast
0.11409883720930232,0.8728813559322034,0.12895416,coast
0.11700581395348837,0.8728813559322034,0.12894733,coast
0.11773255813953488,0.8728813559322034,0.12894049,coast
0.11918604651162791,0.8728813559322034,0.12893718,coast
0.11991279069767442,0.8728813559322034,0.12893569,coast
0.13662790697674418,0.8728813559322034,0.1289238,coast
0.14171511627906977,0.8771186440677966,0.12875685,coast
0.14244186046511628,0.8771186440677966,0.12875239,coast
0.15479651162790697,0.8813559322033898,0.12874853,coast
0.15625,0.8813559322033898,0.12873975,coast
0.15843023255813954,0.8813559322033898,0.12834264,coast
0.16279069767441862,0.8898305084745762,0.12833882,coast
0.18095930232558138,0.8983050847457628,0.12833858,coast
0.1816860465116279,0.8983050847457628,0.12833651,coast
0.18531976744186046,0.8983050847457628,0.12833415,coast
0.18531976744186046,0.923728813559322,0.12833096,coast
0.1882267441860465,0.923728813559322,0.12665957,coast
0.18968023255813954,0.923728813559322,0.12664706,coast
0.30450581395348836,0.9279661016949152,0.12664261,coast
0.30886627906976744,0.9279661016949152,0.12663398,coast
0.31031976744186046,0.9279661016949152,0.12649665,coast
0.3125,0.9279661016949152,0.12649269,coast
0.313953488372093,0.9279661016949152,0.12649194,coast
0.31468023255813954,0.9279661016949152,0.12649029,coast
0.31613372093023256,0.9279661016949152,0.12648695,coast
0.3190406976744186,0.9279661016949152,0.12648378,coast
0.32049418604651164,0.9279661016949152,0.12648254,coast
0.32848837209302323,0.9322033898305084,0.12648171,coast
0.33575581395348836,0.9364406779661016,0.12647813,coast
0.33648255813953487,0.9364406779661016,0.12647794,coast
0.3488372093023256,0.9364406779661016,0.12647479,coast
0.3539244186046512,0.9364406779661016,0.12647413,coast
0.36119186046511625,0.9364406779661016,0.12647248,coast
0.3626453488372093,0.9364406779661016,0.12647239,coast
0.36773255813953487,0.9364406779661016,0.12647208,coast
0.38299418604651164,0.9364406779661016,0.12646703,coast
0.38444767441860467,0.9364406779661016,0.12646529,coast
0.3851744186046512,0.9364406779661016,0.12646169,coast
0.5770348837209303,0.9745762711864406,0.12645992,coast
0.5792151162790697,0.9745762711864406,0.1244762,coast
0.5857558139534884,0.9745762711864406,0.12447127,coast
0.5901162790697675,0.9745762711864406,0.12446698,coast
0.590843023255814,0.9745762711864406,0.12425166,coast
0.5959302325581395,0.9745762711864406,0.12425108,coast
0.596656976744186,0.9745762711864406,0.12424749,coast
0.623546511627907,0.9745762711864406,0.12424677,coast
0.6417151162790697,0.9745762711864406,0.12424107,coast
0.6424418604651163,0.9745762711864406,0.12424084,coast
0.6453488372093024,0.9745762711864406,0.1242346,coast
0.6497093023255814,0.9745762711864406,0.12423317,coast
0.6569767441860465,1.0,0.12423044,coast
0.657703488372093,1.0,0.12422924,coast
0.6606104651162791,1.0,0.12422653,coast
0.6838662790697675,1.0,0.12422378,coast
0.6933139534883721,1.0,0.1242226,coast
0.7579941860465116,1.0,0.12421962,coast
0.7594476744186046,1.0,0.12244975,coast
0.7609011627906976,1.0,0.12244813,coast
0.7623546511627907,1.0,0.1224326,coast
0.7652616279069767,1.0,0.12243186,coast
0.7703488372093024,1.0,0.12243158,coast
0.7725290697674418,1.0,0.1224313,coast
0.7754360465116279,1.0,0.12243097,coast
0.7790697674418605,1.0,0.12243003,coast
0.7899709302325582,1.0,0.12242885,coast
0.7943313953488372,1.0,0.1224285,coast
0.7950581395348837,1.0,0.12242782,coast
0.7972383720930233,1.0,0.12242722,coast
0.7986918604651163,1.0,0.12242516,coast
0.8059593023255814,1.0,0.12242261,coast
0.8103197674418605,1.0,0.12241937,coast
0.813953488372093,1.0,0.12241936,coast
0.8234011627906976,1.0,0.12241602,coast
0.8561046511627907,1.0,0.12241447,coast
0.8597383720930233,1.0,0.12241288,coast
0.8611918604651163,1.0,0.12241261,coast
0.8648255813953488,1.0,0.12241226,coast
0.8815406976744186,1.0,0.12241211,coast
0.9106104651162791,1.0,0.12240888,coast
0.9447674418604651,1.0,0.12240768,coast
0.9484011627906976,1.0,0.12240158,coast
0.9556686046511628,1.0,0.12239704,coast
0.9789244186046512,1.0,0.12238442,coast
1.0,1.0,0.12238407,coast
0.0,0.0,inf,forest
0.0007117437722419929,0.004830917874396135,0.13098015,forest
0.00498220640569395,0.00966183574879227,0.13097983,forest
0.08540925266903915,0.782608695652174,0.13096724,forest
0.08896797153024912,0.8019323671497585,0.12909922,forest
0.09323843416370106,0.8019323671497585,0.12909478,forest
