Precision,Recall,Class
0.14640198511166252,1.0,coast
0.1490840176879343,1.0,coast
0.1521598968407479,1.0,coast
0.15314730694354314,1.0,coast
0.15364583333333334,1.0,coast
0.1584956346541303,1.0,coast
0.16287094547964112,1.0,coast
0.16549789621318373,1.0,coast
0.1660802251935257,1.0,coast
0.16631430584918958,1.0,coast
0.1669024045261669,1.0,coast
0.17238860482103727,1.0,coast
0.17404129793510326,1.0,coast
0.17468541820873426,1.0,coast
0.1754646840148699,1.0,coast
0.17677902621722846,1.0,coast
0.17704426106526633,1.0,coast
0.1774436090225564,1.0,coast
0.17757712565838976,1.0,coast
0.17838246409674982,1.0,coast
0.18042813455657492,1.0,coast
0.18112049117421336,1.0,coast
0.18167821401077752,1.0,coast
0.18209876543209877,1.0,coast
0.1830876648564779,1.0,coast
0.18365758754863815,1.0,coast
0.1838006230529595,1.0,coast
0.18394388152766952,1.0,coast
0.18423106947697113,1.0,coast
0.184375,1.0,coast
0.18451915559030493,1.0,coast
0.19831932773109243,1.0,coast
0.20050977060322855,1.0,coast
0.20611353711790392,1.0,coast
0.20683610867659946,1.0,coast
0.20701754385964913,1.0,coast
0.20462633451957296,0.9745762711864406,coast
0.20572450805008943,0.9745762711864406,coast
0.20646319569120286,0.9745762711864406,coast
0.20664869721473494,0.9745762711864406,coast
0.2113970588235294,0.9745762711864406,coast
0.21883920076117983,0.9745762711864406,coast
0.21904761904761905,0.9745762711864406,coast
0.22051773729626079,0.9745762711864406,coast
0.22072936660268713,0.9745762711864406,coast
0.22136669874879691,0.9745762711864406,coast
0.222007722007722,0.9745762711864406,coast
0.22395326192794549,0.9745762711864406,coast
0.22417153996101363,0.9745762711864406,coast
0.22439024390243903,0.9745762711864406,coast
0.224609375,0.9745762711864406,coast
0.29427430093209056,0.9364406779661016,coast
0.2946666666666667,0.9364406779661016,coast
0.29545454545454547,0.9364406779661016,coast
0.30398899587345257,0.9364406779661016,coast
0.30694444444444446,0.9364406779661016,coast
0.30779944289693595,0.9364406779661016,coast
0.3121468926553672,0.9364406779661016,coast
0.3152639087018545,0.9364406779661016,coast
0.3230994152046784,0.9364406779661016,coast
0.3235724743777452,0.9364406779661016,coast
0.3273809523809524,0.9322033898305084,coast
