False Positive Rate,True Positive Rate,Threshold
0.0,0.0,inf
0.0,0.003101736972704715,0.13589473
0.0006203473945409429,0.026054590570719603,0.1358946
0.0007089684509039348,0.026674937965260544,0.13589382
0.0007089684509039348,0.02791563275434243,0.13589259
0.0009748316199929103,0.031017369727047148,0.13589246
0.0012406947890818859,0.03287841191066997,0.13501196
0.0012406947890818859,0.033498759305210915,0.13501129
0.0014179369018078695,0.033498759305210915,0.13452605
0.0014179369018078695,0.034119106699751864,0.13452445
0.001683800070896845,0.038461538461538464,0.13452353
0.001683800070896845,0.03970223325062035,0.13415054
0.001683800070896845,0.04218362282878412,0.13414595
0.001772421127259837,0.04218362282878412,0.13354513
0.0018610421836228288,0.043424317617866005,0.13352207
0.0020382842963488127,0.04838709677419355,0.13352115
0.002304147465437788,0.04838709677419355,0.13332484
0.0027472527472527475,0.05024813895781638,0.13332364
0.002924494859978731,0.05148883374689826,0.13332176
0.003013115916341723,0.05148883374689826,0.13332169
0.0031903580290677065,0.05148883374689826,0.13332037
0.0031903580290677065,0.05521091811414392,0.13325393
0.0032789790854306985,0.05521091811414392,0.13325362
0.0032789790854306985,0.056451612903225805,0.13325319
0.00336760014179369,0.057692307692307696,0.1332525
0.00336760014179369,0.05831265508684864,0.13325208
0.00336760014179369,0.05955334987593052,0.13325202
0.00336760014179369,0.06017369727047146,0.13325193
0.00336760014179369,0.062034739454094295,0.13325178
0.00336760014179369,0.06389578163771713,0.13324923
0.00336760014179369,0.06761786600496278,0.13324846
0.00336760014179369,0.06885856079404466,0.13311832
0.0034562211981566822,0.06947890818858561,0.13299225
0.0034562211981566822,0.07009925558312655,0.13277065
0.003544842254519674,0.07009925558312655,0.13274405
0.003544842254519674,0.07133995037220843,0.13273998
0.003633463310882666,0.07196029776674938,0.13254907
0.0038993264799716413,0.07196029776674938,0.13245544
0.0038993264799716413,0.07320099255583126,0.13239407
0.003987947536334633,0.07320099255583126,0.13237699
0.003987947536334633,0.07568238213399504,0.13235372
0.004076568592697625,0.07630272952853598,0.13235278
0.004165189649060617,0.07630272952853598,0.13230574
0.004165189649060617,0.07816377171215881,0.1323
0.004253810705423609,0.07816377171215881,0.13224966
0.004253810705423609,0.07878411910669975,0.13223536
0.004342431761786601,0.0794044665012407,0.13222918
0.004431052818149593,0.0794044665012407,0.13222864
0.004519673874512584,0.08064516129032258,0.13222838
0.004608294930875576,0.08064516129032258,0.13222807
0.00478553704360156,0.08126550868486353,0.13222793
0.004874158099964551,0.08126550868486353,0.13222768
0.0051400212690535275,0.08188585607940446,0.13222654
0.0051400212690535275,0.08250620347394541,0.13222649
0.005317263381779511,0.08312655086848635,0.13222573
0.005317263381779511,0.0837468982630273,0.13219829
0.005405884438142503,0.0837468982630273,0.13219582
0.005405884438142503,0.08436724565756824,0.13219574
0.005405884438142503,0.08622828784119106,0.13219522
0.005405884438142503,0.08746898263027296,0.13219415
0.005583126550868486,0.0880893300248139,0.13219178
0.005583126550868486,0.08870967741935484,0.13214829
0.005671747607231478,0.08870967741935484,0.13213216
0.005671747607231478,0.08995037220843673,0.13213173
0.005671747607231478,0.09181141439205956,0.13211685
0.00576036866359447,0.09181141439205956,0.13211435
0.00576036866359447,0.09305210918114144,0.13211367
0.005848989719957462,0.09367245657568238,0.13211283
0.0059376107763204535,0.09491315136476426,0.13211244
0.006026231832683446,0.09491315136476426,0.13211187
0.006292095001772421,0.09553349875930521,0.13211173
0.006380716058135413,0.09553349875930521,0.13211154
0.006380716058135413,0.09615384615384616,0.13211104
0.006469337114498405,0.0967741935483871,0.13211057
0.006557958170861397,0.09863523573200993,0.13211035
0.006557958170861397,0.09925558312655088,0.13211033
0.006646579227224388,0.09925558312655088,0.13211
0.006823821339950372,0.10049627791563276,0.13210986
0.007001063452676356,0.10049627791563276,0.13210904
0.007355547678128323,0.10421836228287841,0.13210873
0.007532789790854307,0.10483870967741936,0.13210855
0.007975895072669267,0.11042183622828784,0.1321078
0.007975895072669267,0.11166253101736973,0.13204569
0.00815313718539525,0.11166253101736973,0.13202406
0.00815313718539525,0.11290322580645161,0.13201801
0.00815313718539525,0.1141439205955335,0.13201591
0.008241758241758242,0.11538461538461539,0.13201533
0.008330379298121233,0.11538461538461539,0.13197976
0.008330379298121233,0.11600496277915633,0.13197854
0.008507621410847217,0.11600496277915633,0.13197761
0.008507621410847217,0.11724565756823821,0.13197718
0.008684863523573201,0.11910669975186104,0.13197627
0.008684863523573201,0.11972704714640199,0.13197039
0.008773484579936193,0.11972704714640199,0.13196775
0.009127968805388161,0.12096774193548387,0.13195301
0.009305210918114143,0.1228287841191067,0.13195163
0.009482453030840127,0.1228287841191067,0.13194837
0.009836937256292096,0.1228287841191067,0.13186846
0.009836937256292096,0.12344913151364764,0.13186079
0.009925558312655087,0.12344913151364764,0.13184961
0.009925558312655087,0.12406947890818859,0.13176206
0.010102800425381071,0.12406947890818859,0.13164393
0.01054590570719603,0.12406947890818859,0.13138028
0.01054590570719603,0.12655086848635236,0.13132002
0.010634526763559022,0.12655086848635236,0.13128859
0.010811768876285006,0.12655086848635236,0.13128358
0.010811768876285006,0.12779156327543426,0.13124662
0.011077632045373981,0.12779156327543426,0.13119955
0.011077632045373981,0.12841191066997518,0.13119136
0.011166253101736972,0.12841191066997518,0.13118911
0.011166253101736972,0.12903225806451613,0.13118628
0.011343495214462956,0.12903225806451613,0.13117715
0.011432116270825948,0.13089330024813894,0.13117714
0.011609358383551932,0.13089330024813894,0.13117707
0.011875221552640907,0.13089330024813894,0.13117394
0.011875221552640907,0.1315136476426799,0.13117361
0.012141084721729882,0.1315136476426799,0.13117202
0.012318326834455866,0.13213399503722084,0.13117178
0.01249556894718185,0.13213399503722084,0.13117068
0.012584190003544842,0.13213399503722084,0.13117039
0.012672811059907835,0.1327543424317618,0.13117001
0.012761432116270826,0.1327543424317618,0.1311673
0.013115916341722794,0.1327543424317618,0.13114563
0.013204537398085785,0.1327543424317618,0.13113346
0.013204537398085785,0.13399503722084366,0.1311164
0.01338177951081177,0.13399503722084366,0.13111178
0.01338177951081177,0.1346153846153846,0.13109871
0.013559021623537752,0.1346153846153846,0.13109591
0.013736263736263736,0.1346153846153846,0.13109533
0.013824884792626729,0.1346153846153846,0.1310952
0.013824884792626729,0.1358560794044665,0.13109518
0.013824884792626729,0.13709677419354838,0.13109507
0.01391350584898972,0.13709677419354838,0.13109439
0.01391350584898972,0.13771712158808933,0.13109407
0.014179369018078695,0.13771712158808933,0.13109332
0.014179369018078695,0.13895781637717122,0.13109327
0.014533853243530664,0.13895781637717122,0.13109321
0.014622474299893655,0.13957816377171217,0.13109305
0.014799716412619639,0.13957816377171217,0.13109269
0.015065579581708614,0.13957816377171217,0.1310923
0.015065579581708614,0.1401985111662531,0.13109178
0.015508684863523574,0.14205955334987594,0.13109156
0.015597305919886565,0.14205955334987594,0.13109118
0.015774548032612547,0.14205955334987594,0.13109111
0.016040411201701524,0.14205955334987594,0.13106318
0.016129032258064516,0.1433002481389578,0.13106264
0.0163062743707905,0.14392059553349876,0.1310619
0.0163062743707905,0.1445409429280397,0.13106153
0.016483516483516484,0.1445409429280397,0.13106019
0.016572137539879475,0.14516129032258066,0.13105986
0.016838000708968452,0.14516129032258066,0.13105629
0.017103863878057426,0.14702233250620347,0.13105585
0.017103863878057426,0.14764267990074442,0.13101261
0.01728110599078341,0.14764267990074442,0.13100515
0.017369727047146403,0.1488833746898263,0.13100118
0.017458348103509394,0.1488833746898263,0.13100047
0.017635590216235376,0.1488833746898263,0.13100028
0.017635590216235376,0.1501240694789082,0.13099962
0.01772421127259837,0.1501240694789082,0.1309995
0.01772421127259837,0.15074441687344914,0.13099776
