False Positive Rate,True Positive Rate,Threshold
0.0,0.0,inf
8.862105636299185e-05,0.004342431761786601,0.21890375
8.862105636299185e-05,0.00620347394540943,0.21610464
8.862105636299185e-05,0.013027295285359801,0.21525823
0.0001772421127259837,0.013027295285359801,0.21497394
0.0001772421127259837,0.01488833746898263,0.21429148
0.0003544842254519674,0.01488833746898263,0.21336628
0.0003544842254519674,0.016129032258064516,0.213161
0.0003544842254519674,0.017369727047146403,0.21313871
0.0005317263381779511,0.017369727047146403,0.21285999
0.0006203473945409429,0.019230769230769232,0.21283813
0.0006203473945409429,0.02109181141439206,0.21005374
0.0007089684509039348,0.022332506203473945,0.20939022
0.0007975895072669266,0.02295285359801489,0.20933998
0.0007975895072669266,0.028535980148883373,0.20543163
0.0009748316199929103,0.028535980148883373,0.20343947
0.001152073732718894,0.030397022332506202,0.20331213
0.001152073732718894,0.03163771712158809,0.2026673
0.0012406947890818859,0.03163771712158809,0.20238522
0.0012406947890818859,0.03225806451612903,0.2021151
0.0013293158454448777,0.03225806451612903,0.20128007
0.0013293158454448777,0.033498759305210915,0.20099194
0.0014179369018078695,0.033498759305210915,0.20037155
0.0014179369018078695,0.038461538461538464,0.19644175
0.0015065579581708614,0.038461538461538464,0.19471821
0.0015065579581708614,0.04032258064516129,0.19358273
0.0015951790145338532,0.04032258064516129,0.19331637
0.0015951790145338532,0.04528535980148883,0.19190791
0.001683800070896845,0.04528535980148883,0.191271
0.001683800070896845,0.047766749379652605,0.18901566
0.001772421127259837,0.047766749379652605,0.18874404
0.001772421127259837,0.052109181141439205,0.18770923
0.0018610421836228288,0.052109181141439205,0.18717879
0.0018610421836228288,0.05334987593052109,0.18692423
0.0019496632399858206,0.05334987593052109,0.18679793
0.0019496632399858206,0.05521091811414392,0.18639475
0.0021269053527118043,0.05521091811414392,0.1862581
0.0021269053527118043,0.05893300248138958,0.18388957
0.0022155264090747964,0.05893300248138958,0.18375634
0.002304147465437788,0.05955334987593052,0.18374054
0.002304147465437788,0.06017369727047146,0.18336199
0.0024813895781637717,0.06017369727047146,0.18327191
0.0024813895781637717,0.06141439205955335,0.18275344
0.0024813895781637717,0.06265508684863523,0.18226697
0.0025700106345267638,0.06265508684863523,0.18210359
0.0025700106345267638,0.06699751861042183,0.18095888
0.0026586316908897554,0.06699751861042183,0.18081674
0.0026586316908897554,0.06823821339950373,0.18035617
0.0026586316908897554,0.06947890818858561,0.17990963
0.0026586316908897554,0.0707196029776675,0.17984271
0.002835873803615739,0.0707196029776675,0.17961685
0.002835873803615739,0.07133995037220843,0.17957687
0.002924494859978731,0.07133995037220843,0.17932266
0.002924494859978731,0.07196029776674938,0.17924236
0.003013115916341723,0.07196029776674938,0.17917058
0.003013115916341723,0.08188585607940446,0.17770293
0.003101736972704715,0.08188585607940446,0.17765863
0.003101736972704715,0.08250620347394541,0.17755458
0.0032789790854306985,0.08250620347394541,0.1775352
0.0032789790854306985,0.08312655086848635,0.17753226
0.00336760014179369,0.08312655086848635,0.17730576
0.00336760014179369,0.0837468982630273,0.17706268
0.0034562211981566822,0.0837468982630273,0.1770451
0.0034562211981566822,0.08436724565756824,0.17703757
0.003544842254519674,0.08436724565756824,0.17701952
0.003544842254519674,0.08560794044665013,0.17679776
0.003544842254519674,0.08684863523573201,0.17664091
0.003544842254519674,0.0880893300248139,0.17657568
0.003633463310882666,0.08870967741935484,0.17651029
0.0037220843672456576,0.08870967741935484,0.1764288
0.0037220843672456576,0.08933002481389578,0.17632145
0.0038107054236086496,0.08933002481389578,0.17631425
0.0038107054236086496,0.09305210918114144,0.17526843
0.004076568592697625,0.09305210918114144,0.17496336
0.004076568592697625,0.09429280397022333,0.1748511
0.004165189649060617,0.09429280397022333,0.17475064
0.004165189649060617,0.09615384615384616,0.1746591
0.004342431761786601,0.09615384615384616,0.17452689
0.004342431761786601,0.09801488833746898,0.17436251
0.00478553704360156,0.09801488833746898,0.17387055
0.00478553704360156,0.09863523573200993,0.17384513
0.0050514002126905355,0.09863523573200993,0.17363918
0.0050514002126905355,0.09987593052109181,0.17345148
0.0051400212690535275,0.09987593052109181,0.1734267
0.005228642325416519,0.10049627791563276,0.17340259
0.005228642325416519,0.10359801488833748,0.17319356
0.005317263381779511,0.10359801488833748,0.17315227
0.005317263381779511,0.1054590570719603,0.1730327
0.005494505494505495,0.1054590570719603,0.173
0.005494505494505495,0.10607940446650124,0.17293072
0.005583126550868486,0.10607940446650124,0.17287669
0.005583126550868486,0.10669975186104218,0.17280497
0.005671747607231478,0.10669975186104218,0.17278534
0.005671747607231478,0.11042183622828784,0.17243987
0.00576036866359447,0.11042183622828784,0.17241831
0.00576036866359447,0.11290322580645161,0.17230895
0.005848989719957462,0.11290322580645161,0.1721861
0.005848989719957462,0.1141439205955335,0.1720728
0.006114852889046438,0.1141439205955335,0.1719914
0.006114852889046438,0.11538461538461539,0.17189775
0.00620347394540943,0.11538461538461539,0.1717973
0.00620347394540943,0.11600496277915633,0.17174526
0.00673520028358738,0.11600496277915633,0.17160027
0.00673520028358738,0.11724565756823821,0.17157127
0.0069124423963133645,0.11724565756823821,0.17155074
0.0069124423963133645,0.11786600496277916,0.17153975
