Precision,Recall,Class
0.14640198511166252,1.0,coast
0.1480552070263488,1.0,coast
0.14968152866242038,0.9957627118644068,coast
0.15025575447570333,0.9957627118644068,coast
0.15161290322580645,0.9957627118644068,coast
0.15190691661279895,0.9957627118644068,coast
0.152300712896954,0.9957627118644068,coast
0.15309446254071662,0.9957627118644068,coast
0.1534944480731548,0.9957627118644068,coast
0.1540983606557377,0.9957627118644068,coast
0.15491100856954515,0.9957627118644068,coast
0.15635395874916833,0.9957627118644068,coast
0.1569806279225117,0.9957627118644068,coast
0.15771812080536912,0.9957627118644068,coast
0.1598639455782313,0.9957627118644068,coast
0.16030013642564803,0.9957627118644068,coast
0.16040955631399317,0.9957627118644068,coast
0.16051912568306012,0.9957627118644068,coast
0.16073871409028728,0.9957627118644068,coast
0.16173434273916035,0.9957627118644068,coast
0.16319444444444445,0.9957627118644068,coast
0.16353514265831592,0.9957627118644068,coast
0.1642208245981831,0.9957627118644068,coast
0.16572637517630465,0.9957627118644068,coast
0.16607773851590105,0.9957627118644068,coast
0.16714082503556188,0.9957627118644068,coast
0.1679771265189421,0.9957627118644068,coast
0.1683381088825215,0.9957627118644068,coast
0.16845878136200718,0.9957627118644068,coast
0.16857962697274032,0.9957627118644068,coast
0.16870064608758076,0.9957627118644068,coast
0.16943042537851477,0.9957627118644068,coast
0.16955266955266957,0.9957627118644068,coast
0.1744617668893838,0.9957627118644068,coast
0.17485119047619047,0.9957627118644068,coast
0.17498138495904692,0.9957627118644068,coast
0.1755041075429425,0.9957627118644068,coast
0.1751497005988024,0.9915254237288136,coast
0.17554388597149287,0.9915254237288136,coast
0.1765151515151515,0.9872881355932204,coast
0.17732115677321156,0.9872881355932204,coast
0.1779984721161192,0.9872881355932204,coast
0.17887432536622977,0.9830508474576272,coast
0.17901234567901234,0.9830508474576272,coast
0.17956656346749225,0.9830508474576272,coast
0.1799844840961986,0.9830508474576272,coast
0.18054474708171206,0.9830508474576272,coast
0.18082618862042088,0.9830508474576272,coast
0.1809672386895476,0.9830508474576272,coast
0.181391712275215,0.9830508474576272,coast
0.18153364632237873,0.9830508474576272,coast
0.183187946074544,0.9788135593220338,coast
0.18377088305489261,0.9788135593220338,coast
